id,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10
1,100
2,100
3,100
4,100
5,100
6,95
7,100
8,100
9,91
10,100
11,96
12,100
13,90
14,100
15,98
16,100
17,100
18,92
19,100
20,99
21,99
22,99
23,99
24,99
25,99
26,99
27,99
28,99
29,99
30,99
31,99
32,99
33,99
34,99
35,99
36,99
37,99
38,99
39,99
40,99
41,99
42,99
43,99
44,99
45,99
46,99
47,99
48,99
49,99
50,99
51,99
52,99
53,99
54,99
55,99
56,99
57,99
58,99
59,99
60,99
61,98
62,97
63,93
64,99
65,99
66,98
67,99
68,98
69,98
70,98
71,98
72,98
73,98
74,98
75,98
76,98
77,98
78,98
79,98
80,98
81,98
82,98
83,98
84,98
85,98
86,98
87,94
88,90
89,98
90,98
91,98
92,98
93,98
94,97
95,97
96,97
97,97
98,97
99,97
100,96
101,97
102,97
103,97
104,88
105,97
106,97
107,97
108,97
109,96
110,96
111,96
112,96
113,96
114,96
115,96
116,96
117,96
118,96
119,96
120,96
121,96
122,96
123,96
124,96
125,96
126,96
127,96
128,96
129,96
130,96
131,96
132,96
133,96
134,96
135,96
136,96
137,96
138,96
139,90
140,96
141,90
142,96
143,96
144,96
145,96
146,96
147,95
148,95
149,95
150,95
151,95
152,95
153,95
154,95
155,95
156,95
157,95
158,95
159,95
160,95
161,95
162,95
163,95
164,95
165,95
166,95
167,95
168,95
169,95
170,95
171,95
172,94
173,95
174,95
175,95
176,95
177,95
178,88
179,95
180,89
181,95
182,94
183,91
184,94
185,94
186,87
187,94
188,94
189,94
190,94
191,94
192,94
193,94
194,94
195,94
196,94
197,94
198,94
199,94
200,94
201,94
202,94
203,94
204,93
205,94
206,94
207,94
208,94
209,93
210,93
211,93
212,93
213,93
214,93
215,93
216,93
217,93
218,93
219,92
220,93
221,93
222,93
223,93
224,93
225,93
226,93
227,93
228,93
229,93
230,93
231,93
232,93
233,93
234,93
235,93
236,93
237,93
238,93
239,93
240,93
241,92
242,92
243,92
244,92
245,92
246,92
247,92
248,92
249,92
250,92
251,92
252,92
253,92
254,92
255,92
256,92
257,92
258,92
259,92
260,92
261,92
262,92
263,92
264,92
265,92
266,92
267,92
268,92
269,92
270,91
271,92
272,92
273,92
274,92
275,92
276,92
277,92
278,92
279,92
280,92
281,92
282,91
283,91
284,91
285,91
286,91
287,91
288,91
289,91
290,91
291,91
292,91
293,91
294,91
295,91
296,91
297,91
298,91
299,91
300,91
301,91
302,91
303,91
304,91
305,91
306,91
307,91
308,91
309,91
310,91
311,91
312,91
313,91
314,91
315,91
316,91
317,91
318,91
319,91
320,91
321,90
322,90
323,90
324,90
325,90
326,90
327,90
328,90
329,90
330,90
331,90
332,90
333,90
334,90
335,90
336,90
337,90
338,90
339,90
340,90
341,90
342,90
343,90
344,90
345,90
346,90
347,90
348,90
349,90
350,90
351,90
352,90
353,90
354,90
355,90
356,90
357,90
358,90
359,90
360,90
361,90
362,90
363,90
364,90
365,90
366,90
367,90
368,89
369,87
370,90
371,90
372,90
373,90
374,90
375,90
376,90
377,90
378,90
379,90
380,89
381,89
382,89
383,89
384,89
385,89
386,89
387,89
388,89
389,89
390,89
391,89
392,89
393,89
394,89
395,89
396,89
397,89
398,89
399,89
400,89
401,89
402,89
403,89
404,89
405,89
406,89
407,89
408,89
409,89
410,89
411,89
412,87
413,89
414,89
415,89
416,89
417,89
418,88
419,88
420,88
421,88
422,88
423,88
424,88
425,88
426,88
427,88
428,88
429,88
430,88
431,88
432,88
433,88
434,88
435,88
436,88
437,88
438,88
439,88
440,88
441,88
442,88
443,88
444,88
445,88
446,88
447,88
448,88
449,88
450,88
451,88
452,88
453,88
454,88
455,88
456,88
457,88
458,88
459,87
460,87
461,87
462,87
463,87
464,87
465,87
466,87
467,87
468,87
469,87
470,87
471,87
472,87
473,87
474,87
475,87
476,87
477,87
478,87
479,87
480,87
481,87
482,87
483,87
484,87
485,87
486,87
487,87
488,87
489,87
490,87
491,87
492,87
493,86
494,86
495,86
496,86
497,86
498,86
499,86
500,86
501,86
502,86
503,86
504,86
505,86
506,86
507,86
508,86
509,86
510,86
511,86
512,86
513,86
514,85
515,86
516,86
517,86
518,86
519,86
520,86
521,86
522,86
523,86
524,86
525,86
526,86
527,86
528,86
529,86
530,86
531,86
532,86
533,86
534,80
535,86
536,83
537,86
538,86
539,86
540,86
541,86
542,86
543,86
544,86
545,86
546,86
547,86
548,86
549,86
550,86
551,86
552,86
553,86
554,86
555,86
556,86
557,86
558,85
559,85
560,85
561,85
562,85
563,85
564,85
565,85
566,85
567,85
568,85
569,85
570,85
571,85
572,85
573,85
574,85
575,85
576,85
577,85
578,85
579,85
580,85
581,85
582,85
583,85
584,85
585,85
586,85
587,85
588,85
589,85
590,85
591,85
592,85
593,85
594,85
595,85
596,85
597,85
598,85
599,85
600,85
601,85
602,85
603,85
604,85
605,85
606,85
607,85
608,83
609,85
610,85
611,80
612,85
613,85
614,85
615,85
616,85
617,82
618,85
619,85
620,85
621,85
622,85
623,85
624,85
625,85
626,85
627,85
628,85
629,85
630,84
631,84
632,84
633,84
634,84
635,84
636,84
637,84
638,84
639,84
640,84
641,84
642,84
643,84
644,84
645,84
646,84
647,84
648,84
649,84
650,84
651,84
652,84
653,84
654,84
655,84
656,84
657,84
658,84
659,84
660,84
661,84
662,84
663,84
664,84
665,84
666,84
667,84
668,84
669,84
670,84
671,84
672,84
673,84
674,84
675,84
676,84
677,84
678,84
679,80
680,80
681,84
682,84
683,84
684,84
685,84
686,84
687,84
688,84
689,84
690,84
691,84
692,84
693,83
694,83
695,83
696,83
697,83
698,83
699,83
700,83
701,83
702,83
703,83
704,83
705,83
706,83
707,83
708,83
709,83
710,83
711,83
712,83
713,83
714,83
715,83
716,83
717,83
718,83
719,83
720,83
721,83
722,83
723,83
724,83
725,83
726,83
727,83
728,83
729,83
730,83
731,83
732,83
733,83
734,83
735,83
736,83
737,83
738,83
739,83
740,83
741,83
742,81
743,83
744,83
745,83
746,83
747,83
748,83
749,83
750,83
751,83
752,83
753,83
754,83
755,83
756,83
757,83
758,83
759,83
760,83
761,82
762,83
763,83
764,83
765,83
766,83
767,83
768,83
769,83
770,83
771,83
772,82
773,82
774,82
775,82
776,82
777,82
778,82
779,82
780,82
781,82
782,82
783,82
784,82
785,82
786,82
787,82
788,82
789,82
790,82
791,82
792,82
793,82
794,82
795,82
796,82
797,82
798,82
799,82
800,82
801,82
802,82
803,82
804,82
805,82
806,82
807,82
808,82
809,82
810,82
811,82
812,82
813,82
814,82
815,82
816,82
817,82
818,82
819,82
820,82
821,82
822,82
823,82
824,82
825,82
826,82
827,80
828,82
829,82
830,82
831,82
832,82
833,82
834,82
835,82
836,82
837,82
838,82
839,82
840,82
841,82
842,82
843,81
844,81
845,81
846,81
847,81
848,81
849,81
850,81
851,81
852,81
853,81
854,81
855,81
856,81
857,81
858,81
859,81
860,81
861,81
862,81
863,81
864,81
865,81
866,81
867,81
868,81
869,81
870,81
871,81
872,81
873,81
874,81
875,81
876,81
877,81
878,81
879,81
880,81
881,81
882,81
883,81
884,81
885,81
886,81
887,81
888,81
889,81
890,81
891,81
892,81
893,81
894,81
895,81
896,81
897,81
898,81
899,81
900,81
901,81
902,81
903,81
904,81
905,81
906,81
907,81
908,81
909,81
910,81
911,81
912,81
913,81
914,81
915,81
916,81
917,80
918,80
919,80
920,80
921,80
922,80
923,80
924,80
925,80
926,80
927,80
928,80
929,80
930,80
931,80
932,80
933,80
934,80
935,80
936,80
937,80
938,80
939,80
940,80
941,80
942,80
943,80
944,80
945,80
946,80
947,80
948,80
949,80
950,80
951,80
952,80
953,80
954,80
955,80
956,80
957,80
958,80
959,80
960,80
961,80
962,80
963,80
964,80
965,80
966,80
967,80
968,80
969,80
970,80
971,80
972,80
973,80
974,80
975,80
976,80
977,80
978,80
979,80
980,80
981,80
982,80
983,80
984,80
985,80
986,80
987,80
988,80
989,80
990,80
991,80
992,80
993,80
994,80
995,80
996,80
997,80
998,80
999,80
1000,79
1001,79
1002,79
1003,79
1004,79
1005,79
1006,79
1007,79
1008,79
1009,79
1010,79
1011,79
1012,79
1013,79
1014,79
1015,79
1016,79
1017,79
1018,79
1019,79
1020,79
1021,79
1022,79
1023,79
1024,79
1025,79
1026,79
1027,79
1028,79
1029,79
1030,79
1031,79
1032,79
1033,79
1034,79
1035,79
1036,79
1037,79
1038,79
1039,79
1040,79
1041,79
1042,79
1043,79
1044,79
1045,79
1046,79
1047,79
1048,79
1049,79
1050,79
1051,79
1052,79
1053,79
1054,79
1055,79
1056,79
1057,79
1058,79
1059,79
1060,79
1061,79
1062,79
1063,77
1064,79
1065,79
1066,79
1067,78
1068,78
1069,78
1070,78
1071,78
1072,78
1073,78
1074,78
1075,78
1076,78
1077,78
1078,78
1079,78
1080,78
1081,78
1082,78
1083,78
1084,78
1085,78
1086,78
1087,78
1088,78
1089,78
1090,78
1091,78
1092,78
1093,78
1094,78
1095,78
1096,78
1097,78
1098,78
1099,78
1100,78
1101,78
1102,78
1103,78
1104,78
1105,78
1106,78
1107,78
1108,73
1109,78
1110,78
1111,78
1112,78
1113,78
1114,78
1115,78
1116,78
1117,78
1118,78
1119,78
1120,78
1121,78
1122,78
1123,78
1124,78
1125,78
1126,78
1127,78
1128,78
1129,78
1130,78
1131,78
1132,78
1133,78
1134,78
1135,77
1136,77
1137,77
1138,77
1139,77
1140,77
1141,77
1142,77
1143,77
1144,77
1145,77
1146,77
1147,77
1148,77
1149,77
1150,77
1151,77
1152,77
1153,77
1154,77
1155,77
1156,77
1157,77
1158,77
1159,77
1160,77
1161,77
1162,77
1163,77
1164,77
1165,77
1166,77
1167,77
1168,77
1169,77
1170,77
1171,77
1172,77
1173,77
1174,77
1175,77
1176,77
1177,77
1178,77
1179,77
1180,77
1181,77
1182,77
1183,77
1184,77
1185,77
1186,77
1187,77
1188,77
1189,77
1190,77
1191,77
1192,77
1193,77
1194,77
1195,77
1196,76
1197,76
1198,76
1199,76
1200,76
1201,76
1202,76
1203,76
1204,76
1205,76
1206,76
1207,76
1208,76
1209,76
1210,76
1211,76
1212,76
1213,76
1214,76
1215,76
1216,76
1217,76
1218,76
1219,76
1220,76
1221,76
1222,76
1223,76
1224,76
1225,76
1226,76
1227,76
1228,76
1229,76
1230,76
1231,76
1232,76
1233,76
1234,76
1235,76
1236,76
1237,76
1238,76
1239,76
1240,76
1241,76
1242,76
1243,76
1244,76
1245,76
1246,76
1247,76
1248,76
1249,76
1250,76
1251,76
1252,76
1253,76
1254,76
1255,76
1256,76
1257,76
1258,76
1259,76
1260,76
1261,76
1262,76
1263,76
1264,76
1265,76
1266,76
1267,76
1268,76
1269,76
1270,76
1271,76
1272,76
1273,75
1274,75
1275,75
1276,75
1277,75
1278,75
1279,75
1280,75
1281,75
1282,75
1283,75
1284,75
1285,75
1286,75
1287,75
1288,75
1289,75
1290,75
1291,75
1292,75
1293,75
1294,75
1295,75
1296,75
1297,75
1298,75
1299,75
1300,75
1301,75
1302,75
1303,75
1304,75
1305,75
1306,75
1307,75
1308,75
1309,75
1310,75
1311,75
1312,75
1313,75
1314,75
1315,75
1316,75
1317,75
1318,75
1319,75
1320,75
1321,75
1322,75
1323,75
1324,75
1325,75
1326,75
1327,75
1328,75
1329,75
1330,75
1331,75
1332,75
1333,75
1334,75
1335,75
1336,75
1337,75
1338,75
1339,75
1340,75
1341,75
1342,75
1343,75
1344,75
1345,75
1346,75
1347,75
1348,75
1349,75
1350,74
1351,74
1352,74
1353,74
1354,74
1355,74
1356,74
1357,74
1358,74
1359,74
1360,74
1361,74
1362,74
1363,74
1364,74
1365,74
1366,74
1367,74
1368,74
1369,74
1370,74
1371,74
1372,74
1373,74
1374,74
1375,74
1376,74
1377,74
1378,74
1379,74
1380,74
1381,74
1382,74
1383,74
1384,74
1385,74
1386,74
1387,74
1388,74
1389,74
1390,74
1391,74
1392,74
1393,74
1394,74
1395,74
1396,74
1397,74
1398,74
1399,74
1400,74
1401,74
1402,74
1403,74
1404,74
1405,74
1406,74
1407,74
1408,73
1409,73
1410,73
1411,73
1412,73
1413,73
1414,73
1415,73
1416,73
1417,73
1418,73
1419,73
1420,73
1421,73
1422,73
1423,73
1424,73
1425,73
1426,73
1427,73
1428,73
1429,73
1430,73
1431,73
1432,73
1433,73
1434,73
1435,73
1436,73
1437,73
1438,73
1439,73
1440,73
1441,73
1442,73
1443,73
1444,73
1445,73
1446,73
1447,73
1448,73
1449,73
1450,73
1451,73
1452,73
1453,73
1454,73
1455,73
1456,73
1457,73
1458,73
1459,73
1460,73
1461,73
1462,72
1463,72
1464,72
1465,72
1466,72
1467,72
1468,72
1469,72
1470,72
1471,72
1472,72
1473,72
1474,72
1475,72
1476,72
1477,72
1478,72
1479,72
1480,72
1481,72
1482,72
1483,72
1484,72
1485,72
1486,72
1487,72
1488,72
1489,72
1490,72
1491,72
1492,72
1493,72
1494,72
1495,72
1496,72
1497,72
1498,72
1499,72
1500,72
1501,72
1502,72
1503,72
1504,72
1505,72
1506,72
1507,72
1508,72
1509,72
1510,72
1511,72
1512,72
1513,72
1514,72
1515,72
1516,72
1517,72
1518,72
1519,72
1520,72
1521,72
1522,72
1523,72
1524,72
1525,72
1526,72
1527,72
1528,72
1529,72
1530,72
1531,72
1532,72
1533,71
1534,71
1535,71
1536,71
1537,71
1538,71
1539,71
1540,71
1541,71
1542,71
1543,71
1544,71
1545,71
1546,71
1547,71
1548,71
1549,71
1550,71
1551,71
1552,71
1553,71
1554,71
1555,71
1556,71
1557,71
1558,71
1559,71
1560,71
1561,71
1562,71
1563,71
1564,71
1565,71
1566,71
1567,71
1568,71
1569,71
1570,71
1571,71
1572,71
1573,71
1574,71
1575,71
1576,71
1577,71
1578,71
1579,71
1580,71
1581,71
1582,71
1583,71
1584,71
1585,71
1586,71
1587,71
1588,71
1589,71
1590,71
1591,71
1592,71
1593,71
1594,71
1595,71
1596,71
1597,70
1598,70
1599,70
1600,70
1601,70
1602,70
1603,70
1604,70
1605,70
1606,70
1607,70
1608,70
1609,70
1610,70
1611,70
1612,70
1613,70
1614,70
1615,70
1616,70
1617,70
1618,70
1619,70
1620,70
1621,70
1622,70
1623,70
1624,70
1625,70
1626,70
1627,70
1628,70
1629,70
1630,70
1631,70
1632,70
1633,70
1634,70
1635,70
1636,70
1637,70
1638,70
1639,70
1640,70
1641,70
1642,70
1643,70
1644,70
1645,70
1646,70
1647,70
1648,70
1649,70
1650,70
1651,70
1652,70
1653,70
1654,70
1655,70
1656,70
1657,70
1658,70
1659,70
1660,70
1661,70
1662,70
1663,70
1664,70
1665,70
1666,70
1667,70
1668,70
1669,70
1670,70
1671,70
1672,70
1673,69
1674,69
1675,69
1676,69
1677,69
1678,69
1679,69
1680,69
1681,69
1682,69
1683,69
1684,69
1685,69
1686,69
1687,69
1688,69
1689,69
1690,69
1691,69
1692,69
1693,69
1694,69
1695,69
1696,69
1697,69
1698,69
1699,69
1700,69
1701,69
1702,69
1703,69
1704,69
1705,69
1706,69
1707,69
1708,69
1709,69
1710,69
1711,69
1712,69
1713,68
1714,68
1715,68
1716,68
1717,68
1718,68
1719,68
1720,68
1721,68
1722,68
1723,68
1724,68
1725,68
1726,68
1727,68
1728,68
1729,68
1730,68
1731,68
1732,68
1733,68
1734,68
1735,68
1736,68
1737,68
1738,68
1739,68
1740,68
1741,68
1742,68
1743,68
1744,68
1745,68
1746,68
1747,68
1748,68
1749,68
1750,68
1751,68
1752,68
1753,68
1754,68
1755,68
1756,68
1757,68
1758,68
1759,68
1760,68
1761,68
1762,68
1763,68
1764,68
1765,68
1766,68
1767,68
1768,68
1769,68
1770,68
1771,68
1772,68
1773,68
1774,68
1775,68
1776,68
1777,68
1778,68
1779,68
1780,68
1781,68
1782,68
1783,68
1784,68
1785,67
1786,67
1787,67
1788,67
1789,67
1790,67
1791,67
1792,67
1793,67
1794,67
1795,67
1796,67
1797,67
1798,67
1799,67
1800,67
1801,67
1802,67
1803,67
1804,67
1805,67
1806,67
1807,67
1808,67
1809,67
1810,67
1811,67
1812,67
1813,67
1814,67
1815,67
1816,67
1817,67
1818,67
1819,67
1820,67
1821,67
1822,67
1823,67
1824,67
1825,67
1826,67
1827,67
1828,67
1829,67
1830,67
1831,67
1832,66
1833,66
1834,66
1835,66
1836,66
1837,66
1838,66
1839,66
1840,66
1841,66
1842,66
1843,66
1844,66
1845,66
1846,66
1847,66
1848,66
1849,66
1850,66
1851,66
1852,66
1853,66
1854,66
1855,66
1856,66
1857,66
1858,66
1859,66
1860,66
1861,66
1862,66
1863,66
1864,66
1865,66
1866,66
1867,66
1868,66
1869,66
1870,66
1871,66
1872,66
1873,66
1874,66
1875,66
1876,66
