,IncNodePurity,Features
RCTB_fr_aniline,136.765373961902,RCTB_fr_aniline
RCTA_MolLogP,136.635147349556,RCTA_MolLogP
RCTB_228,136.609484443697,RCTB_228
PRO_38,136.254800020744,PRO_38
RCTA_BertzCT,136.155981661848,RCTA_BertzCT
CAT_80,134.563040278895,CAT_80
RCTB_64,134.412349234095,RCTB_64
RCTA_MinEStateIndex,134.131162781676,RCTA_MinEStateIndex
RCTA_MinPartialCharge,133.392180128824,RCTA_MinPartialCharge
CAT_237,132.724317530761,CAT_237
ADD..B...CC..CC.CC..Na..,132.409589696917,ADD..B...CC..CC.CC..Na..
CAT_15,132.119507484157,CAT_15
RCTB_200,132.10847526248,RCTB_200
CAT_166,131.316598558287,CAT_166
CAT_125,130.486669580106,CAT_125
CAT_111,129.824950891962,CAT_111
CAT_202,129.602051269013,CAT_202
PRO_249,128.788599108347,PRO_249
CAT_59,128.462800775775,CAT_59
RCTA_Chi3v,128.334809548458,RCTA_Chi3v
RCTA_Chi1n,128.250107825188,RCTA_Chi1n
CAT_EState_VSA2,127.436589697368,CAT_EState_VSA2
CAT_249,126.524451967718,CAT_249
RCTA_FpDensityMorgan1,126.453071651251,RCTA_FpDensityMorgan1
RCTA_HallKierAlpha,124.833688169907,RCTA_HallKierAlpha
RCTA_MinAbsPartialCharge,124.698546433404,RCTA_MinAbsPartialCharge
PRO_219,124.676051377755,PRO_219
SOL.CC1.CC.CC.C1.C1CCOC1,123.757540847921,SOL.CC1.CC.CC.C1.C1CCOC1
RCTB_SlogP_VSA10,123.679451243437,RCTB_SlogP_VSA10
RCTA_SMR_VSA5,123.12981628497,RCTA_SMR_VSA5
RCTA_Kappa3,121.271072091864,RCTA_Kappa3
RCTA_ExactMolWt,119.876881441177,RCTA_ExactMolWt
RCTA_BCUT2D_MWHI,118.994613582885,RCTA_BCUT2D_MWHI
RCTB_151,118.468950651681,RCTB_151
RCTB_fr_NH0,118.394320812634,RCTB_fr_NH0
RCTB_15,117.940627973481,RCTB_15
RCTA_MaxEStateIndex,117.000965125977,RCTA_MaxEStateIndex
RCTA_NOCount,116.799524903257,RCTA_NOCount
RCTB_241,116.756896029461,RCTB_241
SOL.C1CCOC1,116.734696677991,SOL.C1CCOC1
RCTB_172,116.248723164531,RCTB_172
RCTB_fr_halogen,116.017596722611,RCTB_fr_halogen
CAT_fr_halogen,115.322761056574,CAT_fr_halogen
PRO_246,115.302326344592,PRO_246
RCTB_94,114.393647732732,RCTB_94
RCTA_Chi2v,114.104633566316,RCTA_Chi2v
RCTA_qed,113.401530957504,RCTA_qed
PRO_113,113.167723138817,PRO_113
RCTA_Chi0n,112.938751297797,RCTA_Chi0n
CAT_175,112.651500646206,CAT_175
PRO_fr_halogen,112.337854911823,PRO_fr_halogen
RCTB_fr_para_hydroxylation,112.236910312183,RCTB_fr_para_hydroxylation
PRO_91,111.955397229906,PRO_91
RCTA_SlogP_VSA2,111.368223609573,RCTA_SlogP_VSA2
RCTB_105,111.148176302793,RCTB_105
CAT_121,111.140609486526,CAT_121
SOL.CC1.CC.CC.C1,110.840788194865,SOL.CC1.CC.CC.C1
PRO_NumAliphaticCarbocycles,110.562114470511,PRO_NumAliphaticCarbocycles
RCTA_Chi4n,109.647191396962,RCTA_Chi4n
RCTB_67,109.345535394706,RCTB_67
RCTB_SlogP_VSA1,109.143371494441,RCTB_SlogP_VSA1
RCTA_SlogP_VSA5,109.123456356599,RCTA_SlogP_VSA5
PRO_63,107.671317199159,PRO_63
PRO_43,107.638278256166,PRO_43
RCTB_NumSaturatedCarbocycles,107.050798778322,RCTB_NumSaturatedCarbocycles
PRO_94,106.952125046157,PRO_94
PRO_NumAromaticCarbocycles,106.728287874926,PRO_NumAromaticCarbocycles
PRO_73,106.613168409092,PRO_73
PRO_185,105.926538378861,PRO_185
CAT_SlogP_VSA10,105.491574799328,CAT_SlogP_VSA10
RCTA_Chi2n,105.3935741291,RCTA_Chi2n
RCTB_136,105.075612091932,RCTB_136
RCTA_MolMR,104.805072111765,RCTA_MolMR
PRO_111,104.739499764684,PRO_111
RCTB_139,104.647562400462,RCTB_139
CAT_MinAbsPartialCharge,104.525497003041,CAT_MinAbsPartialCharge
RCTB_16,103.394561619595,RCTB_16
CAT_67,102.997331162241,CAT_67
PRO_180,102.969016968519,PRO_180
RCTA_SMR_VSA1,102.915443798567,RCTA_SMR_VSA1
RCTB_158,102.335556405188,RCTB_158
CAT_fr_Imine,101.388150248215,CAT_fr_Imine
PRO_167,100.779583398227,PRO_167
RCTA_BCUT2D_MWLOW,100.093612496137,RCTA_BCUT2D_MWLOW
RCTB_133,99.9330646945871,RCTB_133
PRO_128,99.4913769835202,PRO_128
RCTA_NumValenceElectrons,99.2484104775448,RCTA_NumValenceElectrons
RCTB_EState_VSA6,99.2355485919203,RCTB_EState_VSA6
PRO_233,98.902312374772,PRO_233
RCTA_MolWt,98.8946991857522,RCTA_MolWt
PRO_227,98.5163399883044,PRO_227
CAT_74,97.5819415718456,CAT_74
CAT_129,97.2582355394009,CAT_129
RCTB_254,97.0928163368081,RCTB_254
RCTB_76,96.4949741630346,RCTB_76
RCTA_HeavyAtomMolWt,96.221968162766,RCTA_HeavyAtomMolWt
RCTB_227,96.1147924835064,RCTB_227
RCTA_MaxPartialCharge,95.9190985137961,RCTA_MaxPartialCharge
CAT_PEOE_VSA5,95.8502486755744,CAT_PEOE_VSA5
RCTB_fr_benzene,95.3967011596776,RCTB_fr_benzene
PRO_fr_amide,94.8598893627669,PRO_fr_amide
RCTA_Ipc,94.5935631874466,RCTA_Ipc
PRO_NumAromaticRings,94.5180173920253,PRO_NumAromaticRings
RCTB_119,94.1596349277699,RCTB_119
RCTB_192,93.9795493987953,RCTB_192
PRO_225,93.8377960010414,PRO_225
RCTB_198,93.7597519441126,RCTB_198
CAT_133,93.6456969690164,CAT_133
CAT_172,93.1226457770395,CAT_172
RCTB_63,92.6472250401737,RCTB_63
PRO_114,92.4979042203066,PRO_114
CAT_122,92.1168209378543,CAT_122
CAT_fr_C_O_noCOO,92.0592489562026,CAT_fr_C_O_noCOO
RCTA_EState_VSA8,91.9689646666211,RCTA_EState_VSA8
RCTA_MaxAbsPartialCharge,91.8064669421885,RCTA_MaxAbsPartialCharge
PRO_fr_NH0,91.5032936468914,PRO_fr_NH0
PRO_122,91.4381649842295,PRO_122
CAT_PEOE_VSA11,91.4120344957173,CAT_PEOE_VSA11
PRO_107,91.3967958818642,PRO_107
RCTB_2,91.3738729505263,RCTB_2
RCTA_BalabanJ,91.2857626476942,RCTA_BalabanJ
RCTA_VSA_EState8,91.1338451798218,RCTA_VSA_EState8
RCTB_182,90.782862789279,RCTB_182
RCTB_175,90.3239047179026,RCTB_175
RCTB_109,90.2334331821157,RCTB_109
RCTB_38,90.1177205104767,RCTB_38
PRO_21,90.0200386645719,PRO_21
RCTA_135,89.9564019881486,RCTA_135
PRO_fr_ether,89.8986336605766,PRO_fr_ether
RCTA_SMR_VSA2,89.1152345776568,RCTA_SMR_VSA2
RCTB_147,87.8396249651846,RCTB_147
RCTB_80,87.6815612382428,RCTB_80
PRO_79,87.140873201691,PRO_79
PRO_124,87.1049993617752,PRO_124
PRO_139,86.7511711122859,PRO_139
PRO_49,86.7138579230032,PRO_49
CAT_PEOE_VSA10,86.6716755288843,CAT_PEOE_VSA10
RCTB_186,86.6551892071037,RCTB_186
RCTB_NumAliphaticRings,86.5805431577929,RCTB_NumAliphaticRings
RCTA_EState_VSA1,86.5379379181527,RCTA_EState_VSA1
PRO_0,86.4654855981801,PRO_0
CAT_fr_ether,85.1772309843821,CAT_fr_ether
CAT_213,85.1021057439168,CAT_213
PRO_fr_benzene,83.920568180666,PRO_fr_benzene
PRO_54,83.888557447505,PRO_54
CAT_182,83.6739074268406,CAT_182
CAT_39,83.6078278703801,CAT_39
CAT_69,83.0773674645681,CAT_69
RCTB_107,82.774580479655,RCTB_107
RCTA_VSA_EState9,81.4645387473324,RCTA_VSA_EState9
RCTB_NumSaturatedRings,81.0481585842129,RCTB_NumSaturatedRings
RCTA_NumRotatableBonds,80.9952928972443,RCTA_NumRotatableBonds
RCTB_249,80.8468189808547,RCTB_249
RCTB_25,80.680080720648,RCTB_25
CAT_119,80.5715519346441,CAT_119
PRO_218,79.8698010617704,PRO_218
RCTB_138,79.8696769735003,RCTB_138
CAT_26,79.6977181920988,CAT_26
RCTA_EState_VSA9,79.3849624758702,RCTA_EState_VSA9
CAT_186,78.7142410583577,CAT_186
CAT_136,78.39004986598,CAT_136
PRO_14,78.1411855036306,PRO_14
RCTB_96,77.8861697075413,RCTB_96
PRO_SMR_VSA9,77.7977635990952,PRO_SMR_VSA9
RCTA_PEOE_VSA7,77.5935849389755,RCTA_PEOE_VSA7
PRO_254,77.0352453655076,PRO_254
RCTB_225,76.4893021900757,RCTB_225
RCTB_178,76.2066989006674,RCTB_178
PRO_245,75.6280595664936,PRO_245
PRO_125,75.5416763202687,PRO_125
RCTB_129,75.3713151407374,RCTB_129
RCTB_73,75.1918718929863,RCTB_73
PRO_fr_C_O,75.0381475961003,PRO_fr_C_O
CAT_162,74.808493807566,CAT_162
RCTB_fr_ester,74.678346620007,RCTB_fr_ester
PRO_133,74.5981389387557,PRO_133
RCTB_208,72.8479260831455,RCTB_208
PRO_66,72.7613359935128,PRO_66
RCTA_LabuteASA,72.1572645538156,RCTA_LabuteASA
RCTB_fr_amide,71.6728880257831,RCTB_fr_amide
PRO_192,70.6917900575154,PRO_192
RCTB_fr_C_O,70.4117750003967,RCTB_fr_C_O
RCTB_26,70.3995686411105,RCTB_26
CAT_fr_aniline,70.1191891724999,CAT_fr_aniline
CAT_144,69.8755192655865,CAT_144
RCTB_NumAromaticCarbocycles,69.8385383107283,RCTB_NumAromaticCarbocycles
RCTB_48,69.6722009343938,RCTB_48
RCTB_fr_C_O_noCOO,69.319480852849,RCTB_fr_C_O_noCOO
PRO_1,69.1172604385404,PRO_1
RCTB_54,68.8811198179851,RCTB_54
RCTB_100,68.3956046950919,RCTB_100
PRO_119,68.3316636404619,PRO_119
PRO_PEOE_VSA12,68.0911912905505,PRO_PEOE_VSA12
RCTB_PEOE_VSA14,68.0628114388687,RCTB_PEOE_VSA14
PRO_SlogP_VSA11,67.885283856757,PRO_SlogP_VSA11
RCTB_33,67.8827006516084,RCTB_33
RCTB_111,67.8731004851906,RCTB_111
RCTB_NumAromaticRings,67.8018775621042,RCTB_NumAromaticRings
PRO_136,67.6579444345482,PRO_136
CAT_38,67.337252777855,CAT_38
PRO_56,67.2727945000277,PRO_56
RCTA_NumSaturatedHeterocycles,67.2288155117027,RCTA_NumSaturatedHeterocycles
CAT_82,66.7187021100605,CAT_82
PRO_104,66.2194609573443,PRO_104
RCTB_145,66.2000272180855,RCTB_145
PRO_145,66.1793488654693,PRO_145
CAT_142,65.9979180976037,CAT_142
RCTA_NumHAcceptors,65.9932193036873,RCTA_NumHAcceptors
CAT_239,65.9726377809423,CAT_239
RCTB_185,65.9287042578259,RCTB_185
RCTB_49,65.6530763588866,RCTB_49
PRO_93,65.2071016212936,PRO_93
PRO_13,65.1524923496269,PRO_13
RCTB_164,65.05659477763,RCTB_164
PRO_121,64.8843181334255,PRO_121
PRO_7,64.7932211777333,PRO_7
PRO_186,64.4277477431835,PRO_186
CAT_fr_ketone,64.1757545624468,CAT_fr_ketone
RCTA_82,63.9990663265963,RCTA_82
PRO_138,63.5240335388387,PRO_138
CAT_211,63.4692258020892,CAT_211
CAT_86,63.2073064059645,CAT_86
RCTB_123,63.1939204629542,RCTB_123
PRO_58,62.7589668660768,PRO_58
RCTB_214,62.563843195625,RCTB_214
RCTA_117,62.5621864652737,RCTA_117
RCTB_250,62.5436892593283,RCTB_250
RCTB_176,62.5138038691159,RCTB_176
PRO_NumSaturatedCarbocycles,61.7536662025299,PRO_NumSaturatedCarbocycles
CAT_2,61.2364573019113,CAT_2
PRO_86,61.1633091392086,PRO_86
RCTB_40,61.0479577475106,RCTB_40
CAT_214,60.7852515243922,CAT_214
RCTB_244,59.8001066618578,RCTB_244
RCTB_251,59.5600912791317,RCTB_251
PRO_203,59.450297639081,PRO_203
PRO_45,59.3662101792891,PRO_45
PRO_68,58.8693637196762,PRO_68
RCTA_SMR_VSA10,58.8331321220302,RCTA_SMR_VSA10
CAT_228,58.7726205823148,CAT_228
RCTA_SlogP_VSA3,58.4067492570799,RCTA_SlogP_VSA3
RCTB_SlogP_VSA11,58.3304236568685,RCTB_SlogP_VSA11
PRO_210,58.1835801319586,PRO_210
RCTA_221,58.1621719803868,RCTA_221
RCTA_Chi1v,58.0807405329623,RCTA_Chi1v
CAT_185,57.8212344744372,CAT_185
PRO_15,57.4840287523186,PRO_15
CAT_219,57.1246758134459,CAT_219
PRO_251,56.908201983341,PRO_251
RCTB_EState_VSA7,56.6443197329675,RCTB_EState_VSA7
CAT_146,56.5356364372336,CAT_146
RCTB_122,56.5111096542834,RCTB_122
CAT_110,56.5030042859089,CAT_110
PRO_fr_bicyclic,56.4413914270176,PRO_fr_bicyclic
PRO_61,56.3138874683803,PRO_61
CAT_fr_allylic_oxid,56.1664682985432,CAT_fr_allylic_oxid
RCTB_45,56.0705832321968,RCTB_45
CAT_158,55.9815220755988,CAT_158
PRO_96,55.9595970558165,PRO_96
RCTB_203,55.951828139168,RCTB_203
CAT_255,55.3998273365418,CAT_255
CAT_126,55.206861085703,CAT_126
RCTB_28,54.7419060124374,RCTB_28
PRO_120,54.7376735791525,PRO_120
PRO_214,54.3259001574419,PRO_214
RCTB_210,53.7513247633172,RCTB_210
PRO_164,53.7019945133209,PRO_164
CAT_227,53.3272452870414,CAT_227
PRO_158,53.2670582669367,PRO_158
CAT_45,53.2260220366701,CAT_45
RCTB_fr_bicyclic,53.1714997338529,RCTB_fr_bicyclic
PRO_87,53.0894942063957,PRO_87
RCTB_206,53.05460401684,RCTB_206
PRO_196,52.4393845684819,PRO_196
CAT_NumAliphaticRings,51.8552078107573,CAT_NumAliphaticRings
RCTA_VSA_EState4,51.6019636016535,RCTA_VSA_EState4
CAT_207,51.1534480272525,CAT_207
RCTB_218,50.9122471263171,RCTB_218
CAT_141,50.0303852739005,CAT_141
RCTB_219,49.7972086418925,RCTB_219
CAT_13,49.4334441628968,CAT_13
PRO_4,49.2548719351852,PRO_4
PRO_106,49.0640297175418,PRO_106
PRO_75,48.8652285797583,PRO_75
RCTA_NumHeteroatoms,48.5905004432061,RCTA_NumHeteroatoms
PRO_31,48.2513623528927,PRO_31
PRO_42,47.9150441463499,PRO_42
CAT_PEOE_VSA12,47.8451548351414,CAT_PEOE_VSA12
PRO_40,47.622571459386,PRO_40
CAT_184,47.2761854523764,CAT_184
RCTB_106,47.1927669447899,RCTB_106
PRO_130,47.1469799839297,PRO_130
CAT_8,46.9900658293617,CAT_8
RCTA_PEOE_VSA1,46.8922870285846,RCTA_PEOE_VSA1
PRO_169,46.8600006521559,PRO_169
PRO_26,46.8087176730401,PRO_26
RCTB_162,46.6415910621491,RCTB_162
PRO_81,46.4214463506129,PRO_81
PRO_fr_ester,46.4145707303816,PRO_fr_ester
PRO_fr_C_O_noCOO,46.1798611677216,PRO_fr_C_O_noCOO
RCTA_RingCount,46.1743299249891,RCTA_RingCount
RCTB_42,46.0768309910092,RCTB_42
PRO_142,46.0612461614339,PRO_142
RCTB_245,45.935804137741,RCTB_245
RCTB_4,45.5191868683369,RCTB_4
PRO_110,45.4466132361679,PRO_110
PRO_76,45.1508602399494,PRO_76
RCTA_PEOE_VSA14,45.0007568948874,RCTA_PEOE_VSA14
CAT_105,44.7732120495445,CAT_105
CAT_252,44.5477086133441,CAT_252
PRO_20,44.3911883967562,PRO_20
PRO_100,44.2881913604843,PRO_100
PRO_197,44.2776791718103,PRO_197
RCTA_101,44.2739519350645,RCTA_101
PRO_160,43.9920997505455,PRO_160
RCTB_128,43.7876425101596,RCTB_128
PRO_85,43.7589997246433,PRO_85
RCTB_66,43.6030623683183,RCTB_66
RCTB_88,43.3330385791169,RCTB_88
PRO_2,43.2966328825409,PRO_2
CAT_225,43.2128111621094,CAT_225
RCTB_233,43.1918144520701,RCTB_233
RCTB_235,43.0874151674367,RCTB_235
PRO_115,43.0655654366811,PRO_115
CAT_106,42.9555637641276,CAT_106
PRO_207,42.7134267082016,PRO_207
RCTB_97,42.7022608896411,RCTB_97
RCTB_fr_methoxy,42.453852237162,RCTB_fr_methoxy
RCTB_36,42.4471176835482,RCTB_36
PRO_11,41.9423639747257,PRO_11
CAT_34,41.8258204579719,CAT_34
RCTB_fr_term_acetylene,41.7043527091924,RCTB_fr_term_acetylene
PRO_9,41.5614752280968,PRO_9
CAT_77,41.538292547759,CAT_77
RCTB_130,41.4482523097534,RCTB_130
RCTB_fr_Ndealkylation1,41.3215803139061,RCTB_fr_Ndealkylation1
PRO_176,41.2096628807713,PRO_176
CAT_224,40.2720342013468,CAT_224
PRO_235,40.2102986265689,PRO_235
PRO_191,39.6231610242035,PRO_191
PRO_134,39.5619347227682,PRO_134
CAT_NumAliphaticHeterocycles,39.3944882576991,CAT_NumAliphaticHeterocycles
CAT_51,39.1884284457762,CAT_51
RCTB_134,39.0676910093488,RCTB_134
CAT_12,39.0177643408485,CAT_12
CAT_127,38.8205329072219,CAT_127
CAT_168,38.7182869974033,CAT_168
PRO_27,38.4465905082695,PRO_27
PRO_161,37.8754902352603,PRO_161
CAT_221,37.8180500715749,CAT_221
RCTB_13,37.4095293095284,RCTB_13
RCTB_157,37.3369115297996,RCTB_157
RCTB_125,37.1213155152805,RCTB_125
PRO_187,36.7736115738987,PRO_187
RCTB_187,36.7590776252592,RCTB_187
PRO_112,36.6052247297344,PRO_112
PRO_32,35.7159367490545,PRO_32
RCTB_199,35.6431359741132,RCTB_199
RCTB_114,35.2510514868737,RCTB_114
PRO_89,35.2281112339203,PRO_89
RCTB_239,34.6250731043555,RCTB_239
RCTB_0,34.2223619761317,RCTB_0
PRO_129,34.0944553207829,PRO_129
RCTB_81,33.784278219959,RCTB_81
CAT_251,33.4882759397192,CAT_251
RCTB_70,33.3085112234098,RCTB_70
RCTA_NumSaturatedRings,32.332433930192,RCTA_NumSaturatedRings
RCTB_166,32.2968862700847,RCTB_166
PRO_fr_methoxy,32.097316393706,PRO_fr_methoxy
RCTB_161,32.0495847744295,RCTB_161
RCTA_NumAliphaticRings,31.6267191363172,RCTA_NumAliphaticRings
PRO_69,30.8155825186122,PRO_69
CAT_87,30.7336091973918,CAT_87
PRO_189,30.1404573582971,PRO_189
RCTB_87,29.9919608739946,RCTB_87
RCTB_144,29.5550264297351,RCTB_144
CAT_94,29.4268469823433,CAT_94
RCTB_79,29.3067105877871,RCTB_79
CAT_101,29.173665607139,CAT_101
PRO_88,29.0598350800484,PRO_88
CAT_167,28.8737041294056,CAT_167
CAT_215,28.7759953750247,CAT_215
PRO_28,28.7564564203557,PRO_28
PRO_198,28.2606475909128,PRO_198
RCTB_PEOE_VSA13,28.0690148196524,RCTB_PEOE_VSA13
PRO_162,27.4126869934808,PRO_162
RCTB_189,27.0846579065465,RCTB_189
PRO_137,26.4441468381295,PRO_137
PRO_3,26.311146602219,PRO_3
RCTB_193,26.0796084225077,RCTB_193
PRO_255,25.989741255424,PRO_255
PRO_165,25.9172899936876,PRO_165
RCTB_167,25.3525905947256,RCTB_167
RCTB_143,25.2675184380956,RCTB_143
PRO_206,25.0210718513314,PRO_206
CAT_107,24.939507786597,CAT_107
CAT_53,24.7046475918926,CAT_53
CAT_217,24.6058870159528,CAT_217
RCTB_30,24.4890535296369,RCTB_30
PRO_90,24.0800841620955,PRO_90
CAT_177,23.1506335255388,CAT_177
PRO_fr_para_hydroxylation,23.0464850626336,PRO_fr_para_hydroxylation
RCTA_83,21.1981442775412,RCTA_83
PRO_97,20.9541214149442,PRO_97
RCTB_160,20.3492318778449,RCTB_160
SOL.CC.N,20.0660140682792,SOL.CC.N
RCTB_NumAliphaticHeterocycles,19.5252078909284,RCTB_NumAliphaticHeterocycles
RCTA_247,19.3773585246638,RCTA_247
CAT_79,19.1230235502436,CAT_79
CAT_253,19.073748973694,CAT_253
RCTA_178,18.3137090651896,RCTA_178
PRO_34,18.2794361335436,PRO_34
RCTB_154,18.0807689623408,RCTB_154
RCTB_1,17.8871940046413,RCTB_1
CAT_33,17.3285209665875,CAT_33
PRO_8,15.9689403228232,PRO_8
RCTA_NumAliphaticHeterocycles,15.8089675363566,RCTA_NumAliphaticHeterocycles
RCTA_233,15.4368701304081,RCTA_233
CAT_fr_amidine,14.9730572001777,CAT_fr_amidine
RCTB_226,14.1293448889721,RCTB_226
CAT_55,13.318019304802,CAT_55
RCTA_159,12.7276193560284,RCTA_159
CAT_57,12.3922789377289,CAT_57
PRO_132,11.5543354207063,PRO_132
PRO_131,10.0788578392366,PRO_131
RCTA_214,7.51471810958126,RCTA_214
RCTA_100,4.39679525637761,RCTA_100
RCTA_81,2.8391780973928,RCTA_81
PRO_Ipc,0.0804000000000051,PRO_Ipc
CAT_Ipc,0,CAT_Ipc
